taxa,W,p_val,q_val,diff_abn,meta_col
Microlunatus phosphovorus...11557,3362.88410338837,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Microlunatus soli...11558,1975.91638161667,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Propionibacterium sp. oral taxon 193...11559,1836.17055723369,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Tessaracoccus sp. T2.5-30...11560,1393.02157588008,3.28836161091131e-273,3.73308151667825e-273,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Tessaracoccus sp. Marseille-P5995...11561,4163.78341917137,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Amycolatopsis mediterranei...11562,831.822383027628,1.37765374344056e-154,1.43519298093509e-154,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Pseudonocardia autotrophica...11563,3009.38887197774,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Saccharomonospora cyanea...11564,3457.27181963676,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Actinoalloteichus hymeniacidonis...11565,3877.95352587826,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Prauserella marina...11566,4206.09179115387,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Micromonospora aurantiaca...11567,4148.81624570018,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Micromonospora siamensis...11568,4190.49220936452,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Actinoplanes teichomyceticus...11569,535.181763005503,6.10074036263693e-93,6.16785910432199e-93,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Actinoplanes sp. N902-109...11570,2836.42941912233,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Plantactinospora sp. BB1...11571,5226.54142292303,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Frankia inefficax...11572,936.653172456645,1.32168683787212e-176,1.39773786730752e-176,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Jatrophihabitans sp. GAS493...11573,4215.66405056503,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Actinomyces oris...11574,1851.37657150405,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Actinomyces howellii...11575,5195.5289614568,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Actinomyces hongkongensis...11576,2822.84219303619,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Actinobacteria bacterium YIM 96077...11577,4007.04264403952,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Modestobacter marinus...11578,3353.52471749723,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Kineococcus radiotolerans...11579,2256.95068261198,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Nakamurella multipartita...11580,2421.20881779036,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Eggerthella lenta...11581,2440.73255798145,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Moorella thermoacetica...11582,8354.03629553243,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Oscillibacter sp. PEA192...11583,5675.66197393642,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Deinococcus geothermalis...11584,4294.3222085694,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Deinococcus gobiensis...11585,2905.50839010554,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Deinococcus swuensis...11586,3161.14528426937,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Deinococcus soli Cha et al. 2016...11587,6885.74785607415,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Truepera radiovictrix...11588,4655.10223491808,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Gloeobacter kilaueensis...11589,7583.59346789211,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Synechococcus sp. RCC307...11590,6682.00469280805,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Chloroflexus aggregans...11591,8570.24794220028,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Candidatus Promineofilum breve...11592,5163.29045659906,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Chryseobacterium shandongense...11593,7298.56986245957,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Hymenobacter sp. PAMC 26628...11594,5116.75630203513,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Hymenobacter nivis...11595,3162.17419800281,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Gemmata sp. SH-PL17...11596,2697.90984744652,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Planctomyces sp. SH-PL62...11597,2479.49338081045,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Singulisphaera acidiphila...11598,2979.87166745158,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Phycisphaera mikurensis...11599,1257.52108602598,1.98204170499495e-244,2.20563723194467e-244,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Opitutus sp. GAS368...11600,771.117317033533,7.00020420909903e-142,7.23216363851296e-142,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Opitutus terrae...11601,3980.34473571555,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Lacunisphaera limnophila...11602,2174.77249754408,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Kiritimatiella glycovorans...11603,6274.96493704346,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Luteitalea pratensis...11604,1065.60955932295,8.49602736813416e-204,9.12865463677676e-204,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Streptococcus oralis...11605,3569.25542252093,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Lactobacillus crispatus...11606,2646.24140414427,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Staphylococcus epidermidis...11607,3547.72954711582,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Faecalibacterium prausnitzii...11608,5410.23246136025,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Flavonifractor plautii...11609,5621.24014064886,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Symbiobacterium thermophilum...11610,5844.99268416457,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Selenomonas sputigena...11611,5920.94825969378,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Bifidobacterium bifidum...11612,3583.49628615728,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Bifidobacterium adolescentis...11613,4930.51523616921,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Bifidobacterium longum...11614,2932.8207278478,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Bifidobacterium breve...11615,2567.05468712971,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Nocardia sp. Y48...11616,1239.28032118099,1.46616209418762e-240,1.6284472114832e-240,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Mycobacterium sp. djl-10...11617,1990.7519536284,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Lawsonella clevelandensis...11618,4468.71160815639,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Streptomyces sp. MK45...11619,1431.07755755614,2.64673618541443e-281,3.02236846287351e-281,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Streptomyces sp. 2323.1...11620,1928.48614811804,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Arthrobacter sp. YN...11621,6363.75822682815,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Nocardioides sp. JS614...11622,2767.04339481367,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Collinsella aerofaciens...11623,5206.20847454926,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Deinococcus radiodurans...11624,5977.25449490048,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Leptolyngbya sp. O-77...11625,3954.47300488445,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Bacteroides fragilis...11626,5456.64765198515,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Prevotella intermedia...11627,4222.67682318672,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Alistipes shahii...11628,5335.86897806822,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Alistipes sp. Marseille-P5997...11629,5093.47168212001,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Octadecabacter arcticus...11630,4697.98439726302,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Klebsiella aerogenes...11631,3041.97430100873,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Klebsiella pneumoniae...11632,1069.06673190379,1.58073306030704e-204,1.69948271138922e-204,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Cedecea neteri...11633,5794.52403991375,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Thioalkalivibrio sulfidiphilus...11634,1152.4997374117,3.58064642406949e-222,3.91227074870171e-222,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Desulfovibrio piger...11635,5307.04372737133,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Human mastadenovirus C...11636,1130.94201730216,1.30757511580715e-217,1.42244620074722e-217,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Acinetobacter sp. ACNIH2...11637,6856.53724760301,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Pseudomonas sp. NC02...11638,7731.76847517466,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Aeromonas caviae...11639,4362.57739886994,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Rubrobacter xylanophilus...11640,2217.15290498888,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Mycobacteroides chelonae...11641,8221.20323365272,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Hyphomicrobium nitrativorans...11642,3571.06628321306,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Candidatus Filomicrobium marinum...11643,2384.68931260331,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Altererythrobacter sp. ZODW24...11644,2690.82842950076,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Magnetospirillum gryphiswaldense...11645,1763.31576284947,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Roseomonas sp. FDAARGOS_362...11646,3435.83075733359,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Komagataeibacter xylinus...11647,2151.63628172111,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Yangia sp. CCB-MM3...11648,2576.34493570491,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Phaeobacter porticola...11649,5405.70497679211,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Celeribacter marinus...11650,6826.69972925552,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Sulfitobacter pseudonitzschiae...11651,5292.37664164564,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Dinoroseobacter shibae...11652,3341.88377083023,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Roseobacter denitrificans...11653,4885.77187825383,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Ruegeria sp. TM1040...11654,4090.26174822069,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Burkholderia sp. MSMB0856...11655,3308.45985915592,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Bordetella genomosp. 6...11656,3691.17122373761,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Sutterella megalosphaeroides...11657,2501.30922211055,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Pseudogulbenkiania sp. NH8B...11658,2988.8709784035,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Jeongeupia sp. USM3...11659,2850.72529646878,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Nitrosospira lacus...11660,6200.36106599262,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Pseudomonas sp. R2A2...11661,12400.531784151,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Pseudomonas sp. XWY-1...11662,8088.37934104831,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Pseudomonas palleroniana...11663,9478.67697666085,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Pseudomonas soli...11664,13512.0873371457,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Pseudomonas arsenicoxydans...11665,9378.97486324858,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Pseudomonas sp. A214...11666,11614.6497487045,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Azotobacter chroococcum...11667,5448.49460136919,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Stenotrophomonas sp. SAU14A_NAIMI4_5...11668,1796.19431956941,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Halotalea alkalilenta...11669,1470.9986501292,8.45229265519007e-290,9.68989033221396e-290,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Alcanivorax sp. N3-2A...11670,1542.06808288724,6.18251995611845e-305,7.16302577530379e-305,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Marinobacterium aestuarii...11671,4725.47432544684,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Thioalkalivibrio paradoxus...11672,2116.4130798276,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Thioalkalivibrio sp. K90mix...11673,5477.94646467346,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Thiolapillus brandeum...11674,7069.37866519637,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Marinobacter hydrocarbonoclasticus...11675,8146.99954846483,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Corallococcus coralloides...11676,744.256196591184,2.85277431928796e-136,2.9351467068219e-136,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Geobacter anodireducens...11677,3285.90427647661,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Streptomyces antibioticus...11678,2238.08933714775,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Streptomyces peucetius...11679,3615.90165202296,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Streptomyces griseochromogenes...11680,2630.99867830874,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Streptomyces olivaceus...11681,4005.12577470006,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Streptomyces sp. CB09001...11682,4540.0675868574,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Streptomyces malaysiensis...11683,5343.91227073495,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Streptomyces sp. fd1-xmd...11684,4291.98381681041,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Streptomyces sp. M56...11685,8164.2105074228,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Streptomyces sp. P3...11686,4447.64736253296,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Streptomyces ambofaciens...11687,2966.48442586971,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Streptomyces sp. ETH9427...11688,5790.70034608992,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Streptomyces albireticuli...11689,747.940344553276,4.85594642749062e-137,5.00500735678785e-137,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Streptomyces chartreusis...11690,1409.32965035082,1.11921492820715e-276,1.27472228613809e-276,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Streptomyces pristinaespiralis...11691,2186.38268748133,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Brachybacterium sp. VR2415...11692,4364.98732531224,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Curtobacterium sp. MR_MD2014...11693,4128.49232224408,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Cellulomonas flavigena...11694,3337.01953835493,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Corynebacterium jeikeium...11695,2323.65055374232,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Corynebacterium aurimucosum...11696,4006.57169727561,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Mycobacteroides immunogenum...11697,6104.59360448077,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Mycolicibacterium smegmatis...11698,2182.60058450289,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Micromonospora narathiwatensis...11699,1216.99805998403,7.77406689930191e-236,8.59627663469357e-236,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Gardnerella vaginalis...11700,3211.2176207057,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Frankia symbiont of Datisca glomerata...11701,1731.09503869262,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Frankineae bacterium MT45...11702,1283.46607931054,6.18906152451469e-250,6.92698809089914e-250,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Pseudonocardia sp. HH130629-09...11703,3693.98978061063,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Streptosporangium roseum...11704,1701.21374387933,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Actinomyces radicidentis...11705,1478.35985228027,2.29034426404656e-291,2.62915258713037e-291,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Staphylococcus haemolyticus...11706,3582.51219681041,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Staphylococcus capitis...11707,3333.79556257202,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Hymenobacter sp. APR13...11708,2495.96324328012,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Opitutaceae bacterium TAV5...11709,2221.6457568118,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Verrucomicrobia bacterium...11710,5150.47230114046,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Isosphaera pallida...11711,4162.59969434587,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Halopenitus persicus...11712,5152.05074448279,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Halomonas beimenensis...11713,1280.89966527848,2.1693517319761e-249,2.42644979117891e-249,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Halomonas chromatireducens...11714,3233.94370007586,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Neisseria elongata...11715,4512.30382122425,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Arthrobacter sp. PGP41...11716,5384.36480086996,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Corynebacterium segmentosum...11717,2448.96751223755,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Agrobacterium sp. H13-3...11718,6294.68504923562,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Hoeflea sp. IMCC20628...11719,1216.05319585787,1.23293473949777e-235,1.36160914305067e-235,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Brevirhabdus pacifica...11720,4626.1242053666,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Phaeobacter piscinae...11721,3049.94581118627,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Bordetella sp. HZ20...11722,6956.57104093458,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Bordetella holmesii...11723,4104.46113738991,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Burkholderia pseudomultivorans...11724,2555.75345685373,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Burkholderia latens...11725,6623.82270939217,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Thauera humireducens...11726,2273.74591795049,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Methylophilus sp. TWE2...11727,7950.62527717549,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Pseudomonas corrugata...11728,11016.6816609916,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Pseudomonas xanthomarina...11729,10379.4941530728,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Pseudomonas thivervalensis...11730,12586.8561972969,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Pseudomonas sp. Os17...11731,10686.3783625019,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Citrobacter freundii...11732,5992.79856310909,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Pantoea ananatis...11733,2984.84776768088,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Kushneria marisflavi...11734,5779.90431198734,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Alcanivorax xenomutans...11735,5763.16344708615,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Acidithiobacillus ferridurans...11736,5025.07286801819,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Agrococcus carbonis...11737,3466.25363080764,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Cryobacterium arcticum...11738,3792.09087544383,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Humibacter sp. BT305...11739,5745.09010837329,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Plantibacter sp. PA-3-X8...11740,3433.35983118885,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Cellulosimicrobium cellulans...11741,1777.15687362369,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Rhodococcus sp. PBTS 1...11742,1173.25293279645,1.44428061185369e-226,1.58299682881139e-226,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Rhodococcus coprophilus...11743,3707.8993402466,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Nocardia nova...11744,3136.22927358293,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Corynebacterium xerosis...11745,2360.2320587075,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
Corynebacterium efficiens...11746,6572.62813652991,0,0,TRUE,hiseq_xtm_pe_cluster_kit_cbottm_v2__box_2_of_2__lot
